image,mask
data/ISIC2018_Task1-2_Training_Input/ISIC_0000149.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000149_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013839.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013839_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010480.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010480_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015310.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015310_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013512.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013512_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012179.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012179_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014823.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014823_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013395.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013395_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000416.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000416_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014581.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014581_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010055.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010055_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016058.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016058_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014308.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014308_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009971.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009971_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010591.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010591_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013032.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013032_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010046.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010046_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011292.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011292_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000261.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000261_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012837.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012837_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000306.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000306_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000054.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000054_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010588.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010588_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011341.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011341_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011324.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011324_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015161.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015161_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011384.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011384_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010186.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010186_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015951.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015951_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014288.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014288_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011210.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011210_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011343.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011343_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000461.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000461_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015416.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015416_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000313.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000313_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012435.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012435_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000112.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000112_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013639.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013639_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010329.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010329_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013673.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013673_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015476.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015476_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010174.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010174_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014848.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014848_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014037.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014037_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012806.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012806_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013147.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013147_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000162.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000162_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014395.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014395_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013141.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013141_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0003728.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0003728_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009953.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009953_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010020.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010020_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010058.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010058_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014422.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014422_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009929.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009929_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012316.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012316_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001152.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001152_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000073.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000073_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010190.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010190_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013473.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013473_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000499.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000499_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013879.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013879_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015357.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015357_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010852.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010852_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014077.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014077_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014943.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014943_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000396.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000396_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014925.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014925_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011359.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011359_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000390.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000390_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012662.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012662_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013063.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013063_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015975.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015975_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013783.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013783_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000555.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000555_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000022.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000022_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000138.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000138_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015958.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015958_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000433.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000433_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000349.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000349_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000091.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000091_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013213.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013213_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010462.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010462_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013558.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013558_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013031.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013031_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014944.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014944_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012334.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012334_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014843.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014843_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000132.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000132_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013595.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013595_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010449.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010449_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010340.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010340_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000276.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000276_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014623.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014623_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013238.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013238_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014103.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014103_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013258.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013258_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013695.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013695_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013232.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013232_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015945.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015945_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012986.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012986_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013830.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013830_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012136.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012136_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000495.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000495_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011110.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011110_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014930.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014930_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012313.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012313_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000463.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000463_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013187.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013187_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015108.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015108_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010077.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010077_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013737.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013737_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010071.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010071_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014768.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014768_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010337.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010337_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013084.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013084_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012282.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012282_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012675.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012675_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000388.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000388_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016037.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016037_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012167.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012167_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015961.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015961_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009160.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009160_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014735.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014735_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014835.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014835_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012697.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012697_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012516.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012516_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015237.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015237_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013027.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013027_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010059.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010059_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014696.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014696_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000251.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000251_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000170.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000170_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010009.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010009_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016036.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016036_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014328.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014328_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013601.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013601_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009931.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009931_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012495.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012495_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014707.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014707_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012378.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012378_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013817.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013817_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000100.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000100_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000049.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000049_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000016.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000016_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012149.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012149_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0003559.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0003559_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000525.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000525_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000096.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000096_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014931.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014931_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002206.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002206_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010498.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010498_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000523.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000523_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016024.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016024_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013972.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013972_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013104.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013104_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014249.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014249_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012151.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012151_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000227.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000227_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014769.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014769_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012678.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012678_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012351.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012351_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000444.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000444_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014778.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014778_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011349.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011349_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012475.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012475_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000488.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000488_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0005187.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0005187_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009945.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009945_segmentation.png
